3.53823279,3.56048627,3.57926272,3.59324824,3.60083449,3.59982267,3.58667855,3.5554292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53827728,3.5607374,3.58002687,3.59502798,3.60440554,3.60643804,3.59851897,3.57642148,3.53299621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53831696,3.56095722,3.58068737,3.596548,3.60741672,3.61190792,3.60805582,3.59278373,3.56118093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53835254,3.56115121,3.58126325,3.59785873,3.60998395,3.61650281,3.61589346,3.60586254,3.58288061,3.54131012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53838464,3.56132389,3.5817689,3.59899831,3.61219384,3.62040851,3.62243667,3.61653853,3.60010915,3.56918929,3.51598559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53841365,3.56147824,3.58221624,3.59999646,3.61411227,3.62376369,3.62797404,3.62540161,3.61408272,3.59112721,3.55214249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53844001,3.56161681,3.58261404,3.60087669,3.61579048,3.626672,3.63271807,3.63287208,3.62563063,3.60883094,3.57933832,3.53225232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53846421,3.56174193,3.58296982,3.60165774,3.617268,3.62921255,3.6368195,3.63924349,3.63531996,3.62339611,3.60115031,3.56519424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53848633,3.5618556,3.58328998,3.60235448,3.61857708,3.63144743,3.64039751,3.64473742,3.64355269,3.63556968,3.61901882,3.59144586,3.54919848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53850666,3.56195909,3.58357932,3.60297941,3.6197434,3.63342577,3.64354073,3.64951775,3.65063162,3.64588031,3.63390578,3.61286022,3.5801505,3.53183731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53852539,3.562054,3.58384146,3.60354257,3.62078785,3.63518689,3.64632081,3.65371298,3.65677508,3.65471681,3.64648149,3.63064692,3.60529619,3.56772153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53854282,3.56214088,3.58408058,3.60405241,3.62172758,3.63676265,3.64879332,3.65741686,3.66214938,3.66236469,3.65722811,3.64563509,3.62612102,3.59672274,3.55460712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53855903,3.56222116,3.58429925,3.60451529,3.62257676,3.6381789,3.65100415,3.66070838,3.66689043,3.66904538,3.6665138,3.65841795,3.64363721,3.62067241,3.58752072,3.54125814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53857408,3.56229558,3.58449969,3.60493796,3.62334705,3.63945762,3.65299059,3.66364931,3.67109754,3.67492532,3.67460437,3.6694381,3.65854533,3.64077506,3.61463812,3.57808418,3.52784361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53858817,3.56236408,3.58468418,3.60532433,3.6240486,3.6406167,3.6547827,3.66628969,3.67485332,3.68013592,3.68170971,3.67902724,3.6713806,3.65787454,3.6373606,3.60835402,3.56878072,3.51333203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53860129,3.56242742,3.58485475,3.60567961,3.62468978,3.64167125,3.65640667,3.66867129,3.6782232,3.68478197,3.68800261,3.68743896,3.68253214,3.67256843,3.65666006,3.63367419,3.6021211,3.55994109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53861353,3.5624867,3.58501238,3.60600647,3.62527767,3.64263408,3.65788301,3.67082779,3.68126072,3.68894656,3.6936011,3.69487165,3.69230089,3.68532297,3.67324016,3.65516512,3.62999322,3.59624433,3.55188966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.5386251,3.56254214,3.58515892,3.60630834,3.6258182,3.64351585,3.65923011,3.67278816,3.68401028,3.69269812,3.69861621,3.7014803,3.70092263,3.69648922,3.68761455,3.67361169,3.65362582,3.62656879,3.59099087,3.54489155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53863592,3.56259389,3.58529559,3.60658819,3.62631661,3.64432603,3.66046331,3.67457621,3.68650856,3.69609189,3.70313218,3.7073933,3.70858185,3.70632931,3.70018753,3.68960415,3.67390576,3.65226688,3.62362593,3.58658696,3.53911404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53864627,3.56264227,3.58542173,3.60684791,3.62677744,3.64507236,3.66159553,3.67621248,3.68878658,3.69917443,3.70721394,3.71271092,3.7154301,3.71506667,3.71126709,3.70357996,3.69148174,3.67431688,3.65128897,3.62137806,3.58325127,3.53472805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53865595,3.56268785,3.58554156,3.60708907,3.6272049,3.64576194,3.66263803,3.67771408,3.69087067,3.70198444,3.71091901,3.71751544,3.72157821,3.72287109,3.72109331,3.71589002,3.70683854,3.69342131,3.67502202,3.65087291,3.61999791,3.58112814,3.53190641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.538665,3.56273081,3.58565206,3.60731496,3.62760192,3.64640017,3.66360056,3.67909621,3.69278298,3.70455432,3.71429525,3.72187404,3.72713222,3.72987718,3.72986166,3.72680869,3.7203631,3.71012183,3.69558949,3.67618321,3.65117432,3.61963381,3.58036861,3.53090289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53867375,3.56277119,3.58575669,3.60752554,3.62797144,3.64699316,3.6644912,3.68037173,3.69454268,3.70691211,3.71738238,3.72584412,3.73216956,3.73619357,3.73772934,3.73654426,3.73234923,3.72482434,3.71357208,3.69812782,3.67793966,3.65234529,3.62043532,3.5810701,3.53193017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53868206,3.56280928,3.58585496,3.60772276,3.62831685,3.64754454,3.66531749,3.68155176,3.69616625,3.7090813,3.72021398,3.72947298,3.73675205,3.74192418,3.74482645,3.74527576,3.74303935,3.73785238,3.7294022,3.71731422,3.70115798,3.68045942,3.65451698,3.62249852,3.58330009,3.53501912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53868968,3.56284534,3.58594717,3.60790807,3.6286392,3.64805841,3.66608594,3.68264597,3.69766796,3.71108233,3.72281855,3.73280058,3.74094042,3.74713231,3.75125426,3.75314873,3.75262739,3.74947724,3.74343567,3.73421987,3.72147753,3.70485836,3.68381268,3.6577339,3.62586235,3.58716228,3.54004912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.5386971,3.56287945,3.58603473,3.60808122,3.62894184,3.64853841,3.66680156,3.68366303,3.69906013,3.7129328,3.72522092,3.73586045,3.74478008,3.7518941,3.75709876,3.76027351,3.7612644,3.75989179,3.75595493,3.74920959,3.73939414,3.72621777,3.70925889,3.6880562,3.66205243,3.63054183,3.59260116,3.54687498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53870438,3.5629117,3.58611731,3.60824492,3.62922487,3.64898791,3.66746991,3.6846102,3.70035366,3.71464812,3.72744224,3.73868271,3.74831028,3.75625639,3.76244002,3.76675757,3.76908313,3.76928104,3.76717523,3.76257899,3.75528339,3.74505784,3.7315491,3.7144222,3.6932474,3.66751143,3.63657577,3.59960357,3.55538988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53871104,3.56294258,3.58619418,3.60839914,3.62949238,3.64940941,3.66809463,3.68549384,3.70155803,3.7162417,3.72950103,3.74129186,3.75156543,3.76026653,3.76732612,3.77266709,3.77618946,3.77777789,3.77728973,3.77456865,3.76945815,3.76177209,3.75122269,3.73754114,3.72040207,3.69941981,3.67412592,3.6439478,3.60812769,3.56557387,3.51324277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53871742,3.56297169,3.58626754,3.60854465,3.62974301,3.64980527,3.66868025,3.68632028,3.70268152,3.71772518,3.73141368,3.74370998,3.7545747,3.76396324,3.77182144,3.77808366,3.78267806,3.78549641,3.78644169,3.78537158,3.78217829,3.77669224,3.76869592,3.757962,3.74423894,3.72723485,3.70659541,3.68189916,3.65262765,3.61813299,3.5774494,3.52641531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53872361,3.56299947,3.58633791,3.60868327,3.62997994,3.65017795,3.6692299,3.68709416,3.70373183,3.71910892,3.73319402,3.74595629,3.75736364,3.76737991,3.77596342,3.78306281,3.78861492,3.79254325,3.79475949,3.79515435,3.79364226,3.79008434,3.78430213,3.77611395,3.76531722,3.7516816,3.73494327,3.71477894,3.69081426,3.66258533,3.62952033,3.59080963,3.54471952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53872941,3.56302606,3.58640378,3.60881366,3.63020386,3.65052928,3.66974712,3.68782002,3.704715,3.7204021,3.7348481,3.74803879,3.75994934,3.77054636,3.7797918,3.78764895,3.7940711,3.79899041,3.80234464,3.80403808,3.80401516,3.80215909,3.79831872,3.7923396,3.78410817,3.77339291,3.75996943,3.74357611,3.72396353,3.70084616,3.67377114,3.64223379,3.60555503,3.56259113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53873506,3.56305128,3.58646791,3.60893697,3.63041487,3.65086041,3.67023316,3.68850253,3.70563747,3.72160541,3.73638893,3.74997508,3.76234434,3.77347408,3.78333712,3.79188778,3.79909366,3.80491338,3.80928699,3.81214908,3.81344766,3.81309734,3.81095658,3.80694537,3.80094372,3.79275276,3.78219482,3.76907806,3.7531742,3.73421111,3.71195043,3.68611482,3.65618164,3.6215715,3.58148396,3.532114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53874051,3.56307527,3.58652814,3.6090542,3.63061658,3.65117285,3.67069228,3.68914441,3.7065037,3.72273271,3.73782982,3.75178211,3.76457467,3.77619089,3.78661033,3.795807,3.80374053,3.81037651,3.81566651,3.81957245,3.82205154,3.82303597,3.82240595,3.82014056,3.8160748,3.81007494,3.80199689,3.79168899,3.77897272,3.76364742,3.74547077,3.72416913,3.69955072,3.67126281,3.63874667,3.60134538,3.55759983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53874567,3.56309832,3.58658546,3.60916614,3.63080555,3.65146878,3.67112588,3.68974985,3.70731468,3.72379047,3.7391795,3.75347154,3.7666561,3.77872117,3.7896517,3.79942901,3.80802896,3.81541707,3.82154307,3.82638701,3.82993201,3.83210331,3.83282503,3.8320993,3.82974101,3.82565477,3.81973707,3.81185312,3.80187787,3.78964644,3.77497521,3.75765343,3.73744293,3.7140421,3.68739658,3.65696444,3.62216373,3.58222133,3.53290384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.5387507,3.56312042,3.58664018,3.60927342,3.63098621,3.65175007,3.67153545,3.69032107,3.70807744,3.72478484,3.74044585,3.75505374,3.76860148,3.78108141,3.79248352,3.80279441,3.81199598,3.82006569,3.82697263,3.83266577,3.83716737,3.84041447,3.84235168,3.84297408,3.8421259,3.83972978,3.83569871,3.82993979,3.82233268,3.81275762,3.80107577,3.7871228,3.77071865,3.75164528,3.72965007,3.70448945,3.67610314,3.64383926,3.60710226,3.56458344,3.51297474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53875542,3.56314171,3.58669229,3.60937463,3.63115864,3.65201567,3.6719228,3.69086097,3.70879708,3.72572076,3.74163594,3.75653778,3.77042307,3.78328752,3.79512509,3.80592706,3.8156812,3.82437032,3.83197555,3.83846099,3.84383243,3.84804188,3.85108231,3.85290071,3.85339313,3.85249934,3.85013495,3.84622728,3.84068917,3.83342329,3.82431508,3.81324097,3.80006169,3.78461378,3.76671304,3.74613741,3.72264141,3.6960767,3.66624838,3.63249127,3.59415761,3.5486034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.53875992,3.56316178,3.58674227,3.6094717,3.63132088,3.65226776,3.67229153,3.69137183,3.70947599,3.72660345,3.74275573,3.75793188,3.77213132,3.78535252,3.79759314,3.80884869,3.81911084,3.82836885,3.83660622,3.84380072,3.84997461,3.85506898,3.85909113,3.86199554,3.86368698,3.86411998,3.86323346,3.86096728,3.85724482,3.85199211,3.84511694,3.83652934,3.82611071,3.81374464,3.79928847,3.78257938,3.76343612,3.74162823,3.71692225,3.68929141,3.65834474,3.62347115,3.58383257,3.53465676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
