3.75768882,3.77846974,3.79602747,3.80912388,3.81623338,3.81526868,3.80291855,3.77367037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75773388,3.77871605,3.79676334,3.81081973,3.81961583,3.82151329,3.81405461,3.79331717,3.75275475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75777415,3.77893256,3.79740183,3.81227227,3.82247509,3.82668757,3.82304673,3.80868085,3.77906634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75781033,3.77912427,3.79796017,3.81352877,3.82491909,3.83104416,3.83045467,3.8209967,3.79940182,3.76051665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75784302,3.77929524,3.79845215,3.81462463,3.82702852,3.83475565,3.83665312,3.8310766,3.81560135,3.78658499,3.73688555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75787267,3.77944851,3.7988885,3.8155873,3.82886476,3.83795156,3.84191013,3.83946537,3.8287788,3.80717701,3.77064822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75789967,3.77958658,3.79927787,3.81643878,3.83047576,3.8407286,3.8464244,3.84655308,3.83969856,3.82385028,3.79612735,3.7520854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75792444,3.7797116,3.7996272,3.81719642,3.8318978,3.84316053,3.85033574,3.85261164,3.84888444,3.83760902,3.8166401,3.78288346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75794715,3.77982537,3.79994224,3.81787448,3.83316123,3.84530531,3.85375608,3.85784756,3.85670818,3.84914058,3.83350035,3.8075331,3.76792501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75796807,3.77992924,3.80022765,3.8184842,3.83428997,3.84720885,3.85676779,3.86241353,3.86345163,3.8589329,3.84758995,3.82771539,3.79694009,3.75171197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.7579874,3.78002457,3.80048716,3.81903508,3.83530344,3.8489079,3.85943818,3.86643031,3.86931738,3.86734625,3.85952567,3.84453432,3.82061004,3.7852942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75800536,3.78011215,3.80072426,3.81953495,3.83621774,3.8504322,3.86181885,3.86998453,3.87445991,3.87464524,3.86975224,3.85874994,3.84028375,3.81255931,3.77301788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75802208,3.78019309,3.80094158,3.81999031,3.83704606,3.85180539,3.86395287,3.87315055,3.87900721,3.88103629,3.87861149,3.87090809,3.85688611,3.83516435,3.80392235,3.76053462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75803763,3.78026812,3.80114135,3.82040671,3.83779959,3.85304853,3.86587525,3.8759861,3.88305151,3.88667431,3.88634922,3.88141787,3.87105859,3.85420523,3.82949463,3.79507077,3.74799026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.7580522,3.78033756,3.80132563,3.82078864,3.83848742,3.85417825,3.86761363,3.87853791,3.88667042,3.89168196,3.89316049,3.89058661,3.88329534,3.87045399,3.85100361,3.82359192,3.78634973,3.73439095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.7580658,3.78040203,3.80149621,3.82114027,3.83911748,3.85520861,3.86919339,3.88084537,3.88992516,3.89615741,3.89920799,3.89864963,3.89395561,3.88445816,3.86933489,3.84754599,3.81773928,3.7780683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75807853,3.7804623,3.80165433,3.82146476,3.8396965,3.85615148,3.87063261,3.88293969,3.89286586,3.90017835,3.90459981,3.90579156,3.90331825,3.89664855,3.88513316,3.86795148,3.84409481,3.81222423,3.77052974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75809055,3.7805187,3.80180148,3.82176509,3.84023019,3.8570173,3.87194896,3.8848483,3.89553419,3.90380905,3.9094413,3.9121566,3.91160246,3.90735021,3.89887002,3.88552455,3.86652726,3.84088716,3.8072978,3.76398014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75810182,3.78057148,3.8019388,3.82204391,3.84072346,3.85781448,3.87315686,3.88659334,3.89796444,3.9071012,3.91381162,3.91786526,3.91897993,3.91680506,3.91091943,3.90080714,3.88584463,3.86527536,3.83813533,3.80317192,3.75857139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75811254,3.78062097,3.80206649,3.82230326,3.84118055,3.85855064,3.87426883,3.88819433,3.90018572,3.91009856,3.9177708,3.92301132,3.92559277,3.92522211,3.92156662,3.91420152,3.9026407,3.88627808,3.864386,3.83604132,3.80005253,3.75446113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75812263,3.78066758,3.80218693,3.82254487,3.84160524,3.85923218,3.87529486,3.88966663,3.90222283,3.91283749,3.92137297,3.92767189,3.93154302,3.93275955,3.93103413,3.92603272,3.9173605,3.90453628,3.88699317,3.86403088,3.83476832,3.79807439,3.75181242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75813211,3.78071152,3.80229911,3.82277103,3.84200063,3.85986472,3.87624415,3.89102493,3.90409647,3.91534828,3.92466329,3.93190978,3.93693173,3.93954257,3.93950406,3.93655566,3.93036195,3.92054771,3.90665334,3.88814445,3.86435802,3.83445696,3.79738066,3.750869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.7581412,3.78075294,3.80240499,3.82298257,3.84236951,3.86045315,3.87712483,3.89228158,3.9058246,3.91765747,3.92767911,3.93577916,3.94183112,3.94567198,3.94712317,3.94596288,3.94191657,3.93468569,3.92389901,3.90912711,3.88986496,3.86551413,3.83525212,3.79806406,3.75183625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75814983,3.78079207,3.80250463,3.82318103,3.84271462,3.86100172,3.87794353,3.89344672,3.90742282,3.91978698,3.93045198,3.93932452,3.94629806,3.95124758,3.95401358,3.95442177,3.95225004,3.94724927,3.93912688,3.92753396,3.91207409,3.89231958,3.86762699,3.83724652,3.80019027,3.75474601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75815788,3.78082914,3.80259844,3.82336767,3.84303773,3.86151415,3.87870632,3.89452963,3.90890475,3.92175606,3.93300858,3.94258341,3.95039098,3.95632582,3.96026952,3.96206882,3.96154322,3.95849176,3.95266637,3.9438044,3.93157802,3.91567116,3.89557427,3.87073712,3.84047681,3.80386496,3.75948547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75816565,3.78086426,3.80268734,3.82354292,3.84334123,3.86199376,3.87941854,3.89553812,3.91028142,3.92358116,3.93537238,3.94558712,3.95415229,3.96098128,3.9659714,3.96900607,3.96993622,3.96859047,3.96477994,3.95827455,3.94883186,3.9361858,3.91994352,3.89968318,3.87489996,3.84495898,3.8090346,3.76591881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75817316,3.78089754,3.80277138,3.82370848,3.8436262,3.86244359,3.88008479,3.89647944,3.9115634,3.92527689,3.93756312,3.94836444,3.95761874,3.96525624,3.97119632,3.97533636,3.97755374,3.97772002,3.97566655,3.97121826,3.96418043,3.95434101,3.94136693,3.92495204,3.90470307,3.88015502,3.85073399,3.81569111,3.77394856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75818017,3.78092932,3.80285035,3.82386478,3.84389517,3.86286617,3.88070915,3.89735976,3.91275974,3.92685606,3.93959822,3.95093806,3.96082289,3.96919576,3.97598615,3.98111863,3.9844948,3.98600357,3.98550767,3.98285932,3.97791351,3.97049804,3.96033945,3.94718987,3.93075006,3.91066807,3.88651938,3.85778963,3.82379962,3.78356585,3.73430516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75818688,3.78095943,3.80292554,3.82401255,3.84414834,3.86326379,3.88129536,3.89818443,3.91387832,3.92832939,3.94149355,3.95332891,3.9637922,3.97283621,3.980405,3.98643257,3.99084943,3.99354746,3.99443608,3.99337734,3.99027358,3.98496456,3.97724418,3.96689988,3.95369926,3.93737453,3.91760191,3.89399959,3.8661011,3.83332758,3.79480792,3.74661059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75819334,3.78098815,3.80299735,3.824153,3.84438775,3.86363864,3.88184662,3.8989584,3.91492589,3.92970677,3.94326162,3.95555538,3.96655092,3.97620899,3.98448623,3.99133018,3.99667768,4.00045353,4.00257245,4.00292885,4.00144469,3.99798813,3.99238924,3.9844772,3.97406337,3.96093485,3.94484969,3.92551207,3.90258309,3.87564474,3.84418559,3.8074773,3.76391524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75819946,3.78101561,3.80306514,3.82428577,3.8446143,3.86399255,3.88236601,3.89968594,3.91590894,3.93099665,3.94495702,3.95768161,3.96914415,3.97934266,3.98826796,3.99585196,4.00204813,4.00678747,4.01001137,4.01162526,4.01158034,4.00976461,4.00603296,4.0002386,3.99228074,3.98193826,3.96900172,3.95322845,3.93439529,3.91225,3.88637806,3.85632712,3.82148744,3.78081048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75820538,3.78104176,3.80313046,3.82441168,3.84482856,3.86432692,3.88285565,3.90037101,3.9168328,3.93225742,3.94656666,3.95969441,3.9716222,3.9823283,3.99178721,4.00004208,4.00700315,4.01262159,4.01683747,4.01958751,4.02082303,4.0204635,4.01837033,4.01447192,4.00865637,4.00073156,3.9905308,3.97787625,3.9625567,3.94432127,3.9229617,3.89823859,3.86967062,3.83673717,3.79871558,3.75198868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75821107,3.78106669,3.80319229,3.82453146,3.84503268,3.86464321,3.88331847,3.9010169,3.91770249,3.93344345,3.94807511,3.96157729,3.9739354,3.98513396,3.99515346,4.00396919,4.0116008,4.01801814,4.02312716,4.02689403,4.02927664,4.03021136,4.02957989,4.02736997,4.02341922,4.01760014,4.00977647,3.99980676,3.98752469,3.97274474,3.95524316,3.93476978,3.9111686,3.88412517,3.85312661,3.81758047,3.7761198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75821649,3.78109061,3.80325125,3.82464574,3.84522543,3.86494311,3.88375632,3.90162694,3.91855507,3.93455894,3.9494913,3.96334156,3.97609986,3.98775404,3.99828974,4.00768956,4.01593063,4.02300864,4.02893608,4.03361865,4.03704108,4.03912913,4.03981027,4.03909381,4.03679342,4.03281911,4.02707387,4.01942963,4.00977089,3.99794323,3.98377612,3.96707506,3.94762205,3.9251407,3.89961971,3.87055145,3.83740576,3.79947912,3.75272671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75822174,3.78111354,3.80330758,3.82475503,3.84540931,3.86522812,3.88417089,3.90220373,3.91936533,3.93560953,3.95082277,3.96499755,3.97812727,3.99020389,4.00121779,4.01115613,4.0200016,4.0277331,4.03432078,4.03983118,4.04418886,4.04732703,4.04919199,4.0497854,4.04894914,4.04660993,4.04268541,4.03708842,4.02970454,4.02042211,4.00911172,3.99562034,3.97978194,3.96139553,3.9402298,3.91607012,3.88890105,3.85810379,3.82313865,3.78277573,3.7339894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.75822673,3.78113559,3.80336136,3.82485877,3.84558471,3.86549834,3.88456388,3.90274986,3.92013097,3.93660043,3.95207649,3.9665545,3.98003033,3.9924997,4.00395626,4.01439166,4.02379424,4.03214744,4.03943439,4.04561827,4.05079099,4.05487023,4.05781486,4.05957259,4.06003986,4.05915937,4.05684891,4.05304045,4.04765166,4.0405909,4.03175023,4.02101427,4.0082536,3.9933166,3.97603356,3.95620023,3.93359346,3.90809902,3.87956197,3.84735347,3.8108833,3.76761666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
