5.94450535,5.9267065,5.90855713,5.8900458,5.87116053,5.85188873,5.83221716,5.81213191,5.79161832,5.77066094,5.74924349,5.72734876,5.70495855,5.68205361,5.65861354,5.63461668,5.61004005,5.58485917,5.55904797,5.53257865,5.50542149,5.47754467,5.4489141,5.41949313,5.38924234,5.3581192,5.32607775,5.29306821,5.25903651,5.22392381,5.18766586,5.15019229,5.11142586,5.07128141,5.02966475,4.98647129,4.94158443,4.8948735,4.84619142,4.79537167,4.7422246,4.68653281,4.62804522,4.56646951,4.50146219,4.43261548,4.35943955,4.2813381,4.19757375,4.10721796,4.0090758
NaN,5.94450535,5.9373227,5.92174049,5.90197024,5.87969692,5.85572567,5.83048836,5.80423572,5.77712152,5.74924349,5.72734876,5.70495855,5.68205361,5.65861354,5.63461668,5.61004005,5.58485917,5.55904797,5.53257865,5.50542149,5.47754467,5.4489141,5.41949313,5.38924234,5.3581192,5.32607775,5.29306821,5.25903651,5.22392381,5.18766586,5.15019229,5.11142586,5.07128141,5.02966475,4.98647129,4.94158443,4.8948735,4.84619142,4.79537167,4.7422246,4.68653281,4.62804522,4.56646951,4.50146219,4.43261548,4.35943955,4.2813381,4.19757375,4.10721796,4.0090758
NaN,NaN,5.94450535,5.94024248,5.92961111,5.91470337,5.89672798,5.8764302,5.85429281,5.83064065,5.80569865,5.7796259,5.7525365,5.72451284,5.69561423,5.6658828,5.63534749,5.60402689,5.57193118,5.53906361,5.50542149,5.47754467,5.4489141,5.41949313,5.38924234,5.3581192,5.32607775,5.29306821,5.25903651,5.22392381,5.18766586,5.15019229,5.11142586,5.07128141,5.02966475,4.98647129,4.94158443,4.8948735,4.84619142,4.79537167,4.7422246,4.68653281,4.62804522,4.56646951,4.50146219,4.43261548,4.35943955,4.2813381,4.19757375,4.10721796,4.0090758
NaN,NaN,NaN,5.94450535,5.94143549,5.93330529,5.92131065,5.90626295,5.88873063,5.86912239,5.84773823,5.82480192,5.80048241,5.77490827,5.74817766,5.72036541,5.69152802,5.66170739,5.63093349,5.59922639,5.56659771,5.53305179,5.49858643,5.46319354,5.42685946,5.3895653,5.35128695,5.31199516,5.27165538,5.23022757,5.18766586,5.15019229,5.11142586,5.07128141,5.02966475,4.98647129,4.94158443,4.8948735,4.84619142,4.79537167,4.7422246,4.68653281,4.62804522,4.56646951,4.50146219,4.43261548,4.35943955,4.2813381,4.19757375,4.10721796,4.0090758
NaN,NaN,NaN,NaN,5.94450535,5.94208249,5.93544587,5.9253491,5.91235208,5.89687833,5.879253,5.85972868,5.83850339,5.8157334,5.79154241,5.76602842,5.73926871,5.71132369,5.68223975,5.65205146,5.6207833,5.58845086,5.5550619,5.52061703,5.48511022,5.44852919,5.41085558,5.37206506,5.33212724,5.29100552,5.2486568,5.20503107,5.16007084,5.11371047,5.06587521,5.01648017,4.96542893,4.91261187,4.85790409,4.80116291,4.7422246,4.68653281,4.62804522,4.56646951,4.50146219,4.43261548,4.35943955,4.2813381,4.19757375,4.10721796,4.0090758
NaN,NaN,NaN,NaN,NaN,5.94450535,5.9424874,5.9368386,5.9280649,5.91656466,5.90265488,5.88658998,5.86857553,5.84877839,5.82733435,5.80435394,5.7799269,5.75412558,5.72700763,5.69861814,5.66899125,5.6381514,5.60611439,5.57288807,5.53847294,5.50286249,5.46604351,5.42799612,5.38869377,5.34810312,5.30618371,5.26288759,5.21815874,5.17193238,5.12413399,5.07467823,5.02346751,4.97039022,4.91531858,4.85810593,4.79858338,4.73655553,4.67179503,4.60403563,4.53296303,4.45820279,4.37930402,4.29571697,4.20676143,4.11158115,4.0090758
NaN,NaN,NaN,NaN,NaN,NaN,5.94450535,5.9427638,5.93781378,5.93000933,5.9196405,5.90694637,5.89212493,5.87534065,5.85673038,5.83640791,5.81446759,5.79098723,5.76603035,5.73964802,5.7118803,5.6827574,5.65230055,5.62052274,5.58742921,5.55301781,5.51727922,5.48019705,5.44174777,5.40190062,5.36061722,5.31785123,5.27354772,5.22764241,5.18006076,5.13071671,5.07951125,5.02633055,4.97104369,4.91349978,4.85352441,4.79091513,4.72543564,4.65680832,4.58470451,4.5087314,4.42841451,4.34317329,4.25228672,4.15484326,4.04966566
NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.94450535,5.94296376,5.9385319,5.93146407,5.92197449,5.91024425,5.89642663,5.88065148,5.86302863,5.8436507,5.82259532,5.79992695,5.77569837,5.74995187,5.72272016,5.69402718,5.66388862,5.63231238,5.59929887,5.56484112,5.52892488,5.49152851,5.45262277,5.41217053,5.37012626,5.32643544,5.28103373,5.23384596,5.1847849,5.13374964,5.08062367,5.02527245,4.96754039,4.90724707,4.84418237,4.77810035,4.70871125,4.63567097,4.55856708,4.47689974,4.39005532,4.29726875,4.19756854,4.08969357
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.94450535,5.94311451,5.93908032,5.93258799,5.92379665,5.91284312,5.89984498,5.88490303,5.86810335,5.84951896,5.82921124,5.80723098,5.78361936,5.75840862,5.73162268,5.70327756,5.67338167,5.64193605,5.60893438,5.57436301,5.53820081,5.50041889,5.46098021,5.41983909,5.37694051,5.33221925,5.28559877,5.23698993,5.18628924,5.13337687,5.078114,5.02033969,4.95986676,4.89647668,4.829913,4.75987277,4.68599522,4.60784675,4.52490019,4.43650613,4.34185178,4.23990042,4.12929913
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.94450535,5.94323168,5.93951065,5.9334775,5.92524995,5.91493024,5.90260693,5.8883563,5.87224358,5.85432392,5.83464323,5.81323879,5.7901398,5.76536777,5.73893682,5.71085384,5.6811186,5.64972372,5.61665458,5.58188909,5.54539734,5.50714119,5.46707366,5.42513819,5.38126765,5.33538323,5.28739299,5.23719003,5.18465034,5.12963002,5.07196189,5.01145114,4.94786989,4.88095008,4.81037433,4.7357638,4.65666185,4.57251171,4.48262514,4.38613746,4.28194073,4.16858127
