4.68703356,4.66776523,4.64836743,4.6288386,4.60917716,4.58938149,4.56944993,4.54938078,4.52917228,4.50882265,4.48833005,4.4676926,4.44690835,4.42597533,4.40489149,4.38365475,4.36226294,4.34071386,4.31900525,4.29713475,4.27509997,4.25289844,4.23052761,4.20798487,4.18526752,4.16237278,4.13929779,4.1160396,4.09259517,4.06896136,4.04513493,4.02111253,3.99689073,3.97246595,3.9478345,3.92299257,3.89793622,3.87266137,3.84716378,3.82143909,3.79548275
4.85247157,4.8340919,4.81559301,4.79697357,4.77823223,4.75936758,4.74037821,4.72126266,4.70201942,4.68264698,4.66314376,4.64350815,4.62373851,4.60383314,4.58379032,4.56360826,4.54328515,4.5228191,4.5022082,4.48145047,4.46054389,4.43948637,4.41827578,4.39690991,4.37538651,4.35370323,4.3318577,4.30984745,4.28766993,4.26532254,4.24280258,4.22010728,4.19723377,4.17417911,4.15094025,4.12751404,4.10389723,4.08008649,4.05607832,4.03186917,4.0074553
5.00183532,4.98414551,4.96634278,4.94842591,4.93039364,4.91224469,4.89397776,4.87559149,4.8570845,4.83845539,4.8197027,4.80082497,4.78182067,4.76268823,4.74342608,4.72403256,4.70450599,4.68484466,4.66504678,4.64511055,4.62503408,4.60481547,4.58445274,4.56394385,4.54328674,4.52247923,4.50151914,4.48040419,4.45913203,4.43770025,4.41610637,4.39434783,4.37242198,4.3503261,4.32805737,4.30561289,4.28298966,4.26018458,4.23719445,4.21401594,4.19064562
5.13833393,5.12119741,5.10395196,5.08659643,5.0691296,5.05155024,5.03385709,5.01604886,4.99812423,4.98008183,4.96192029,4.94363816,4.92523399,4.90670628,4.8880535,4.86927405,4.85036633,4.83132867,4.81215935,4.79285663,4.77341869,4.75384368,4.7341297,4.71427478,4.69427691,4.674134,4.65384391,4.63340445,4.61281334,4.59206825,4.57116675,4.55010636,4.52888452,4.50749856,4.48594576,4.46422328,4.44232821,4.4202575,4.39800805,4.3755766,4.35295981
5.26426876,5.24758786,5.23080063,5.21390594,5.19690259,5.17978937,5.16256504,5.14522833,5.12777795,5.11021254,5.09253076,5.07473118,5.05681237,5.03877285,5.02061111,5.00232558,4.98391466,4.96537672,4.94671006,4.92791295,4.90898359,4.88992017,4.87072078,4.85138348,4.83190628,4.81228711,4.79252386,4.77261433,4.75255627,4.73234735,4.71198519,4.69146729,4.67079112,4.64995402,4.62895327,4.60778605,4.58644945,4.56494044,4.5432559,4.5213926,4.49934719
5.38135138,5.36505403,5.34865208,5.33214436,5.31552971,5.29880693,5.28197476,5.26503196,5.24797722,5.23080922,5.21352658,5.19612791,5.17861176,5.16097667,5.14322112,5.12534355,5.10734236,5.08921592,5.07096253,5.05258046,5.03406791,5.01542307,4.99664402,4.97772883,4.9586755,4.93948195,4.92014606,4.90066564,4.88103842,4.86126207,4.84133418,4.82125227,4.80101376,4.780616,4.76005626,4.73933168,4.71843935,4.6973762,4.67613911,4.65472481,4.63312992
5.49089251,5.47492417,5.45885237,5.44267594,5.4263937,5.41000446,5.39350697,5.37689996,5.36018214,5.34335216,5.32640867,5.30935025,5.29217546,5.27488282,5.25747081,5.23993787,5.22228239,5.20450271,5.18659715,5.16856395,5.15040133,5.13210742,5.11368034,5.09511811,5.07641873,5.05758011,5.03860011,5.01947652,5.00020706,4.98078937,4.96122104,4.94149954,4.92162229,4.90158661,4.88138973,4.86102879,4.84050083,4.81980277,4.79893143,4.77788353,4.75665564
5.59392023,5.57823878,5.5624546,5.54656655,5.53057345,5.51447407,5.49826718,5.48195151,5.46552573,5.44898851,5.43233848,5.41557421,5.39869427,5.38169714,5.36458131,5.3473452,5.3299872,5.31250563,5.2948988,5.27716493,5.25930223,5.24130883,5.2231828,5.20492218,5.18652494,5.16798896,5.14931209,5.13049211,5.11152671,5.09241351,5.07315006,5.05373384,5.03416223,5.01443252,4.99454192,4.97448754,4.95426637,4.93387533,4.9133112,4.89257064,4.87165022
5.69125728,5.67582958,5.66029966,5.64466638,5.62892852,5.61308488,5.59713421,5.58107521,5.56490658,5.54862695,5.53223494,5.51572914,5.49910807,5.48237023,5.46551409,5.44853805,5.43144049,5.41421973,5.39687404,5.37940166,5.36180075,5.34406945,5.32620581,5.30820785,5.29007351,5.27180068,5.25338718,5.23483076,5.21612909,5.19727979,5.17828038,5.1591283,5.13982092,5.12035551,5.10072925,5.08093922,5.0609824,5.04085566,5.02055576,5.00007935,4.97942293
5.78357328,5.76837293,5.7530707,5.73766543,5.72215593,5.70654096,5.69081926,5.67498954,5.65905047,5.6430007,5.62683882,5.61056341,5.59417298,5.57766603,5.561041,5.54429629,5.52743027,5.51044124,5.49332748,5.47608718,5.45871852,5.4412196,5.42358847,5.40582313,5.38792151,5.36988148,5.35170084,5.33337732,5.31490859,5.29629223,5.27752576,5.25860659,5.23953207,5.22029945,5.20090589,5.18134845,5.16162408,5.14172964,5.12166186,5.10141736,5.08099263
