4.04857158,4.02611024,4.00344116,3.98056005,3.95746248,3.93414378,3.91059911,3.88682341,3.86281141,3.83855758,3.81405614,3.78930104,3.76428595,3.73900421,3.71344884,3.6876125,3.66148746,3.63506559,3.60833831,3.58129655,3.55393074,3.52623073,3.49818579,3.4697845,3.44101474,3.41186359,3.38231728,3.35236111,3.32197931,3.29115502,3.25987009,3.22810498,3.19583861,3.16304818,3.12970896,3.09579405,3.06127414,3.02611714,2.99028786,2.95374754,2.91645334
4.19054384,4.16868171,4.14661506,4.12433957,4.10185074,4.0791439,4.05621415,4.03305638,4.00966525,3.98603518,3.96216032,3.93803454,3.91365141,3.88900417,3.86408575,3.83888868,3.8134051,3.78762673,3.76154483,3.73515018,3.708433,3.68138295,3.65398906,3.62623968,3.5981224,3.56962404,3.54073049,3.51142672,3.48169659,3.45152283,3.42088686,3.38976866,3.35814666,3.32599749,3.29329584,3.26001417,3.2261225,3.191588,3.15637473,3.12044311,3.08374945
4.31859777,4.29718339,4.27556526,4.253739,4.23170003,4.20944358,4.18696466,4.16425807,4.14131835,4.11813982,4.0947165,4.07104213,4.04711014,4.02291364,3.99844537,3.97369772,3.94866264,3.92333167,3.89769586,3.87174576,3.84547138,3.81886212,3.79190675,3.76459334,3.73690919,3.7088408,3.68037372,3.65149256,3.62218081,3.59242078,3.56219347,3.53147841,3.50025354,3.46849499,3.43617691,3.40327121,3.3697473,3.33557177,3.30070802,3.26511585,3.2287509
4.43550933,4.41444095,4.39316835,4.37168705,4.3499924,4.32807951,4.30594331,4.28357846,4.26097941,4.23814034,4.21505514,4.19171743,4.16812049,4.14425727,4.12012037,4.09570199,4.07099391,4.04598749,4.02067357,3.99504251,3.96908409,3.94278748,3.91614121,3.88913308,3.86175015,3.8339786,3.80580372,3.77720978,3.74817995,3.71869619,3.68873915,3.65828797,3.62732021,3.5958116,3.56373585,3.53106445,3.49776636,3.46380773,3.4291515,3.39375702,3.35757951
4.54326934,4.52247595,4.50147724,4.48026863,4.45884537,4.43720248,4.41533479,4.39323686,4.37090302,4.34832733,4.32550358,4.30242525,4.27908548,4.25547709,4.23159253,4.20742385,4.18296268,4.15820019,4.13312707,4.10773348,4.08200901,4.05594265,4.02952269,4.00273675,3.97557162,3.94801328,3.92004675,3.89165605,3.8628241,3.83353257,3.80376183,3.77349074,3.74269653,3.71135465,3.6794385,3.64691925,3.61376557,3.57994329,3.54541508,3.51014001,3.47407308
4.64335856,4.62278916,4.602013,4.58102545,4.55982165,4.53839655,4.51674487,4.49486108,4.47273942,4.45037384,4.42775801,4.40488531,4.38174877,4.35834107,4.33465455,4.31068112,4.28641226,4.26183902,4.23695193,4.211741,4.18619565,4.1603047,4.1340563,4.10743786,4.080436,4.0530365,4.0252242,3.99698291,3.96829534,3.93914297,3.90950592,3.87936287,3.84869084,3.81746503,3.78565866,3.75324269,3.7201856,3.68645304,3.65200753,3.61680804,3.58080947
4.73691107,4.71652817,4.69593695,4.67513272,4.65411054,4.63286528,4.61139158,4.58968383,4.56773618,4.5455425,4.52309635,4.50039101,4.47741942,4.45417417,4.43064746,4.4068311,4.38271648,4.35829449,4.33355557,4.30848958,4.28308583,4.25733299,4.23121908,4.20473137,4.17785633,4.1505796,4.12288586,4.09475879,4.06618092,4.03713359,4.00759679,3.97754902,3.94696717,3.91582632,3.88409953,3.85175768,3.81876914,3.78509951,3.75071126,3.71556337,3.67961081
4.82481653,4.80459207,4.78415773,4.76350874,4.7426401,4.72154663,4.70022288,4.67866317,4.65686158,4.63481189,4.6125076,4.5899419,4.56710764,4.54399733,4.52060307,4.4969166,4.47292918,4.44863164,4.42401429,4.39906691,4.3737787,4.34813823,4.3221334,4.29575138,4.26897853,4.24180038,4.21420151,4.18616547,4.15767471,4.12871046,4.09925261,4.06927957,4.03876814,4.00769334,3.97602819,3.94374351,3.91080767,3.87718629,3.84284191,3.8077336,3.77181652
4.90778695,4.88769965,4.86740097,4.84688605,4.82614986,4.80518714,4.78399239,4.76255988,4.74088361,4.7189573,4.69677439,4.67432799,4.65161089,4.62861551,4.60533391,4.58175773,4.55787816,4.53368596,4.50917136,4.48432406,4.45913317,4.4335872,4.40767395,4.38138052,4.3546932,4.32759744,4.30007773,4.27211758,4.24369935,4.21480421,4.18541202,4.15550113,4.12504833,4.0940286,4.06241499,4.03017834,3.99728707,3.96370691,3.92940054,3.89432721,3.85844235
4.98640195,4.96643552,4.94625627,4.92585931,4.90523954,4.88439166,4.86331013,4.84198915,4.82042268,4.79860438,4.77652764,4.75418552,4.73157074,4.70867567,4.68549232,4.66201226,4.63822663,4.61412612,4.58970091,4.56494063,4.53983435,4.51437051,4.48853686,4.46232044,4.4357075,4.40868343,4.38123269,4.35333874,4.32498392,4.29614938,4.26681494,4.23695899,4.20655831,4.17558794,4.14402095,4.1118283,4.07897851,4.04543746,4.01116804,3.97612978,3.94027842
