3.93727206,3.91775531,3.89808103,3.87824667,3.85824955,3.83808692,3.81775595,3.79725367,3.77657705,3.75572292,3.73468802,3.71346894,3.69206217,3.67046405,3.64867079,3.62667844,3.60448289,3.58207989,3.55946496,3.5366335,3.51358065,3.49030138,3.46679041,3.44304223,3.41905109,3.39481094,3.37031546,3.34555799,3.32053158,3.29522889,3.2696422,3.24376337,3.21758383,3.1910945,3.16428581,3.13714759,3.10966907,3.0818388,3.05364459,3.02507348,2.99611159
4.0757138,4.05684809,4.03783041,4.01865825,3.99932903,3.97984006,3.96018858,3.94037169,3.92038644,3.90022974,3.87989837,3.85938903,3.83869827,3.8178225,3.796758,3.77550089,3.75404715,3.73239257,3.71053277,3.68846319,3.66617907,3.64367541,3.62094701,3.59798843,3.57479395,3.5513576,3.52767309,3.50373384,3.47953291,3.455063,3.43031643,3.40528509,3.37996042,3.35433336,3.32839433,3.30213316,3.27553906,3.24860054,3.2213054,3.19364058,3.16559217
4.20063394,4.1822639,4.16374467,4.14507372,4.12624849,4.10726628,4.08812432,4.06881973,4.04934953,4.02971063,4.00989982,3.98991376,3.96974899,3.94940191,3.92886877,3.90814568,3.88722857,3.86611322,3.84479521,3.82326993,3.80153257,3.7795781,3.75740126,3.73499654,3.71235816,3.68948006,3.66635589,3.64297897,3.61934227,3.59543839,3.57125952,3.54679743,3.52204343,3.4969883,3.47162232,3.44593513,3.41991577,3.39355255,3.36683304,3.33974397,3.31227116
4.31473032,4.29675055,4.27862281,4.26034458,4.24191324,4.2233261,4.20458032,4.18567302,4.16660116,4.14736162,4.12795114,4.10836635,4.08860374,4.06865964,4.04853028,4.02821168,4.00769973,3.98699014,3.9660784,3.94495986,3.9236296,3.90208253,3.88031328,3.85831625,3.83608557,3.81361507,3.79089828,3.76792839,3.74469826,3.72120033,3.69742668,3.67336889,3.64901813,3.62436501,3.59939961,3.57411139,3.54848918,3.52252109,3.49619444,3.46949574,3.44241056
4.41993771,4.40227382,4.38446234,4.36650071,4.34838627,4.33011628,4.31168788,4.29309813,4.27434394,4.25542216,4.23632946,4.21706243,4.19761749,4.17799093,4.15817889,4.13817735,4.11798212,4.09758882,4.0769929,4.05618959,4.03517392,4.01394068,3.99248443,3.97079947,3.94887981,3.92671919,3.90431102,3.88164837,3.85872396,3.83553013,3.81205879,3.78830141,3.76424898,3.73989197,3.71522028,3.69022322,3.66488943,3.63920682,3.61316255,3.58674291,3.55993325
4.51769515,4.50029305,4.48274324,4.46504312,4.44718999,4.42918106,4.41101343,4.39268412,4.37419,4.35552784,4.33669429,4.31768587,4.29849895,4.27912976,4.25957437,4.23982871,4.2198885,4.19974932,4.17940653,4.15885529,4.13809055,4.11710701,4.09589916,4.07446118,4.05278703,4.03087031,4.00870435,3.98628212,3.96359623,3.94063889,3.91740191,3.89387662,3.8700539,3.84592409,3.82147694,3.79670163,3.77158665,3.74611978,3.72028802,3.69407749,3.66747341
4.60910472,4.59192412,4.5745954,4.55711592,4.53948296,4.52169368,4.50374514,4.48563431,4.46735802,4.44891301,4.43029585,4.41150303,4.39253086,4.37337553,4.35403304,4.33449926,4.31476987,4.29484036,4.27470604,4.254362,4.23380312,4.21302404,4.19201916,4.17078259,4.1493082,4.12758953,4.10561981,4.08339192,4.06089838,4.03813131,4.01508242,3.99174297,3.9681037,3.94415486,3.91988611,3.89528651,3.87034444,3.84504759,3.81938282,3.79333617,3.76689275
4.69503094,4.67804122,4.66090283,4.6436131,4.62616926,4.60856844,4.59080767,4.57288387,4.55479384,4.53653426,4.51810169,4.49949254,4.48070309,4.46172948,4.44256767,4.42321346,4.4036625,4.38391022,4.36395187,4.34378248,4.32339688,4.30278964,4.2819551,4.26088732,4.23958009,4.21802688,4.19622087,4.17415485,4.15182128,4.12921222,4.10631928,4.08313365,4.059646,4.03584651,4.01172476,3.98726974,3.96246974,3.93731239,3.91178448,3.88587198,3.85955993
4.77616569,4.75934324,4.7423715,4.72524777,4.70796924,4.69053303,4.67293611,4.65517539,4.63724761,4.61914944,4.60087738,4.58242781,4.56379699,4.54498098,4.52597573,4.506777,4.48738037,4.46778124,4.44797481,4.42795608,4.40771981,4.38726053,4.36657253,4.34564982,4.32448614,4.30307491,4.28140924,4.25948189,4.23728526,4.21481134,4.1920517,4.16899747,4.14563929,4.12196726,4.09797092,4.0736392,4.04896038,4.02392201,3.99851086,3.97271288,3.94651307
4.85307217,4.83639853,4.81957497,4.80259876,4.78546707,4.76817697,4.75072542,4.73310929,4.71532531,4.69737008,4.67924011,4.66093173,4.64244116,4.62376445,4.60489749,4.58583601,4.56657556,4.54711151,4.52743902,4.50755304,4.48744831,4.46711931,4.4465603,4.42576525,4.40472785,4.38344149,4.36189924,4.34009382,4.31801759,4.29566251,4.27302012,4.25008151,4.22683727,4.20327749,4.17939168,4.15516875,4.13059694,4.10566381,4.08035612,4.05465979,4.02855987
