4.57923248,4.55940395,4.53943618,4.51932739,4.49907575,4.47867937,4.45813634,4.43744467,4.41660233,4.39560723,4.37445723,4.35315011,4.3316836,4.31005538,4.28826304,4.26630411,4.24417604,4.2218762,4.19940191,4.17675038,4.15391873,4.130904,4.10770315,4.08431301,4.06073033,4.03695175,4.0129738,3.98879287,3.96440525,3.9398071,3.91499442,3.8899631,3.86470885,3.83922723,3.81351366,3.78756334,3.76137132,3.73493244,3.70824132,3.6812924,3.65407985
4.74070576,4.72171702,4.70259818,4.68334766,4.66396379,4.64444491,4.62478928,4.60499512,4.58506061,4.56498387,4.54476299,4.52439598,4.5038808,4.48321538,4.46239755,4.4414251,4.42029576,4.39900718,4.37755694,4.35594254,4.33416144,4.31221097,4.2900884,4.26779093,4.24531563,4.22265951,4.19981946,4.17679227,4.15357462,4.13016308,4.10655408,4.08274395,4.05872887,4.03450487,4.01006786,3.98541356,3.96053756,3.93543524,3.91010183,3.88453233,3.85872156
4.8864678,4.86812809,4.84966374,4.83107321,4.81235494,4.79350734,4.77452875,4.75541748,4.73617179,4.71678991,4.69727,4.67761016,4.65780847,4.63786292,4.61777146,4.59753199,4.57714231,4.5566002,4.53590333,4.51504932,4.49403572,4.47286,4.45151952,4.43001161,4.40833345,4.38648217,4.36445478,4.34224821,4.31985925,4.29728459,4.27452083,4.25156439,4.22841161,4.20505866,4.18150157,4.15773622,4.13375834,4.10956345,4.08514693,4.06050394,4.03562945
5.01965494,5.00183365,4.98389101,4.96582553,4.94763568,4.92931989,4.91087654,4.89230398,4.87360049,4.85476433,4.83579368,4.8166867,4.79744148,4.77805604,4.75852838,4.73885639,4.71903794,4.69907082,4.67895274,4.65868134,4.63825421,4.61766882,4.5969226,4.57601287,4.55493685,4.5336917,4.51227445,4.49068204,4.4689113,4.44695894,4.42482156,4.40249562,4.37997747,4.35726328,4.33434911,4.31123085,4.28790422,4.26436476,4.24060784,4.21662863,4.19242208
5.14251637,5.12512037,5.10760505,5.08996893,5.07221047,5.05432812,5.03632025,5.01818522,4.99992132,4.98152681,4.96299988,4.94433868,4.92554129,4.90660577,4.88753008,4.86831214,4.84894979,4.82944084,4.80978297,4.78997385,4.77001103,4.749892,4.72961415,4.70917481,4.68857119,4.66780042,4.64685953,4.62574544,4.60445495,4.58298476,4.56133144,4.53949143,4.51746104,4.49523642,4.47281358,4.45018839,4.42735651,4.40431345,4.38105454,4.35757488,4.33386937
5.25672486,5.23968569,5.22252843,5.20525159,5.18785363,5.17033299,5.15268804,5.13491712,5.11701852,5.09899048,5.08083119,5.06253879,5.04411135,5.0255469,5.0068434,4.98799875,4.96901079,4.94987727,4.93059591,4.91116431,4.89158002,4.87184051,4.85194315,4.83188523,4.81166394,4.79127639,4.77071956,4.74999034,4.72908552,4.70800174,4.68673554,4.66528331,4.64364132,4.62180568,4.59977235,4.57753714,4.55509567,4.53244339,4.50957555,4.4864872,4.46317318
5.3635614,5.34682743,5.32997611,5.31300591,5.29591531,5.27870271,5.26136648,5.24390494,5.22631638,5.20859901,5.190751,5.17277049,5.15465553,5.13640411,5.1180142,5.09948366,5.08081032,5.0619919,5.0430261,5.02391049,5.00464261,4.98521988,4.96563965,4.94589918,4.92599564,4.90592609,4.88568749,4.86527669,4.84469043,4.82392532,4.80297786,4.7818444,4.76052115,4.7390042,4.71728944,4.69537262,4.67324933,4.65091494,4.62836466,4.60559347,4.58259614
5.46403078,5.44756231,5.43097687,5.41427295,5.397449,5.38050342,5.36343456,5.34624072,5.32892017,5.31147112,5.29389172,5.27618006,5.25833421,5.24035213,5.22223175,5.20397093,5.18556747,5.16701907,5.14832339,5.12947801,5.1104804,5.09132798,5.07201808,5.05254791,5.03291461,5.01311521,4.99314665,4.97300573,4.95268917,4.93219354,4.91151528,4.89065072,4.86959604,4.84834725,4.82690023,4.80525068,4.78339412,4.76132589,4.73904114,4.71653481,4.69380161
5.5589371,5.54270302,5.52635218,5.50988304,5.49329405,5.47658358,5.45974998,5.44279153,5.42570648,5.40849302,5.39114929,5.37367337,5.35606329,5.33831701,5.32043244,5.3024074,5.28423969,5.26592698,5.24746691,5.22885702,5.21009479,5.19117759,5.17210271,5.15286737,5.13346867,5.11390361,5.09416908,5.07426189,5.05417869,5.03391603,5.01347034,4.99283789,4.97201483,4.95099715,4.92978066,4.90836105,4.8867338,4.8648942,4.84283736,4.82055818,4.79805133
5.64893482,5.63291046,5.61676942,5.60051014,5.58413106,5.56763053,5.55100689,5.53425841,5.51738332,5.5003798,5.48324597,5.46597989,5.44857958,5.43104298,5.41336798,5.3955524,5.37759399,5.35949042,5.34123931,5.32283818,5.30428447,5.28557556,5.2667087,5.24768109,5.2284898,5.20913181,5.189604,5.16990313,5.15002584,5.12996866,5.10972797,5.08930004,5.06868097,5.04786672,5.02685311,5.00563575,4.98421011,4.96257147,4.94071488,4.91863522,4.89632713
