4.15784391,4.13350456,4.10892395,4.08409655,4.05901654,4.03367785,4.00807412,3.98219869,3.95604455,3.92960434,3.90287034,3.8758344,3.84848795,3.82082194,3.79282681,3.76449244,3.73580815,3.70676256,3.67734364,3.64753855,3.61733365,3.58671437,3.55566514,3.52416928,3.49220893,3.45976486,3.42681638,3.39334113,3.35931495,3.3247116,3.28950257,3.25365673,3.21714007,3.17991521,3.14194104,3.10317208,3.06355789,3.02304225,2.98156221,2.93904698,2.89541644
4.30273806,4.2789634,4.25494894,4.230689,4.20617767,4.18140872,4.15637566,4.13107166,4.10548954,4.07962176,4.05346039,4.02699707,4.000223,3.97312886,3.94570482,3.91794048,3.88982481,3.86134611,3.83249195,3.8032491,3.77360348,3.74354003,3.71304268,3.68209419,3.65067609,3.61876851,3.58635004,3.55339757,3.5198861,3.48578851,3.4510753,3.4157143,3.37967037,3.3429049,3.30537545,3.26703513,3.22783195,3.18770805,3.14659873,3.10443133,3.06112379
4.43341074,4.41005168,4.38645208,4.36260614,4.33850778,4.31415062,4.28952799,4.26463287,4.23945789,4.21399531,4.18823697,4.16217428,4.13579817,4.10909907,4.08206688,4.05469086,4.02695969,3.9988613,3.97038291,3.94151091,3.91223077,3.88252701,3.85238307,3.82178123,3.79070245,3.7591263,3.72703076,3.69439205,3.66118449,3.62738019,3.59294888,3.55785755,3.52207014,3.48554711,3.44824502,3.4101159,3.37110668,3.33115832,3.29020494,3.24817266,3.2049782
4.55270164,4.52965884,4.50637373,4.48284038,4.45905253,4.43500368,4.41068695,4.38609517,4.36122077,4.33605582,4.31059194,4.28482034,4.2587317,4.23231622,4.20556351,4.17846261,4.15100186,4.12316892,4.09495067,4.06633315,4.0373015,4.00783984,3.97793122,3.94755748,3.91669916,3.88533533,3.85344347,3.82099931,3.78797657,3.75434682,3.72007915,3.68513992,3.64949241,3.61309638,3.57590766,3.53787757,3.49895226,3.45907196,3.41817004,3.37617191,3.33299362
4.66264602,4.63985078,4.616811,4.5935206,4.5699732,4.54616212,4.52208036,4.49772057,4.47307504,4.44813563,4.42289379,4.39734053,4.37146634,4.34526119,4.31871449,4.29181501,4.26455087,4.23690946,4.20887739,4.18044043,4.1515834,4.12229013,4.09254331,4.06232447,4.03161377,4.00038991,3.96862999,3.93630931,3.9034012,3.86987675,3.83570464,3.80085073,3.76527783,3.72894523,3.69180828,3.65381779,3.61491947,3.5750531,3.53415167,3.49214025,3.44893469
4.76475699,4.74216043,4.71931693,4.69622027,4.67286395,4.64924118,4.62534482,4.60116736,4.57670095,4.55193731,4.52686773,4.50148303,4.47577355,4.44972908,4.42333881,4.39659135,4.36947459,4.34197572,4.31408112,4.28577632,4.25704591,4.22787345,4.19824141,4.168131,4.13752211,4.10639318,4.07472099,4.04248053,4.00964481,3.97618463,3.94206832,3.90726143,3.87172645,3.83542236,3.79830419,3.76032251,3.72142277,3.68154457,3.64062078,3.59857644,3.55532752
4.86019297,4.83775956,4.81507678,4.79213832,4.76893758,4.74546764,4.72172125,4.6976908,4.67336828,4.64874529,4.623813,4.59856207,4.57298271,4.54706454,4.52079661,4.49416736,4.46716451,4.43977507,4.41198525,4.38378039,4.35514488,4.3260621,4.29651428,4.26648246,4.23594631,4.20488403,4.17327219,4.14108557,4.10829695,4.0748769,4.04079355,4.00601225,3.97049529,3.93420146,3.89708568,3.8590984,3.820185,3.7802851,3.73933167,3.69724996,3.6539563
4.94986247,4.92756593,4.90501769,4.88221135,4.85914021,4.83579727,4.81217516,4.78826617,4.76406219,4.73955472,4.7147348,4.68959299,4.66411935,4.6383034,4.61213406,4.58559962,4.55868768,4.5313851,4.50367796,4.47555144,4.44698978,4.41797622,4.38849282,4.35852048,4.3280387,4.29702553,4.26545739,4.2333089,4.20055271,4.16715925,4.13309651,4.09832975,4.06282117,4.02652951,3.98940965,3.95141208,3.91248228,3.87256002,3.83157854,3.78946351,3.74613182
5.03449244,5.01231313,4.98987992,4.96718633,4.94422559,4.92099061,4.89747394,4.87366779,4.84956395,4.82515384,4.80042839,4.77537808,4.74999286,4.72426216,4.69817478,4.67171891,4.64488206,4.61765096,4.59001159,4.561949,4.53344735,4.50448973,4.47505812,4.44513329,4.41469465,4.38372013,4.35218605,4.32006696,4.28733542,4.25396179,4.21991402,4.18515734,4.14965394,4.11336263,4.07623834,4.03823172,3.99928844,3.95934859,3.91834581,3.87620631,3.83284774
5.11467457,5.09259768,5.07026484,5.04766953,5.02480489,5.00166377,4.97823866,4.95452168,4.93050457,4.90617865,4.8815348,4.85656339,4.83125432,4.80559692,4.77957993,4.75319144,4.72641888,4.69924891,4.6716674,4.64365936,4.61520882,4.58629883,4.55691129,4.52702689,4.49662496,4.4656834,4.43417848,4.40208469,4.36937457,4.33601849,4.3019844,4.26723759,4.23174031,4.19545149,4.15832624,4.12031541,4.08136502,4.04141554,4.00040113,3.95824869,3.91487672
